Geography,Cases
"Warren County, Virginia",0
"Washington County, Virginia",2
"Westmoreland County, Virginia",2
"Wise County, Virginia",2
"Wythe County, Virginia",0
"York County, Virginia",2
"Alexandria City, Virginia",23
"Bristol City, Virginia",0
"Buena Vista City, Virginia",1
"Charlottesville City, Virginia",0
"Chesapeake City, Virginia",36
"Colonial Heights City, Virginia",4
"Covington City, Virginia",0
"Danville City, Virginia",9
"Emporia City, Virginia",1
"Fairfax City, Virginia",2
"Falls Church City, Virginia",1
"Franklin City, Virginia",0
"Fredericksburg City, Virginia",4
"Galax City, Virginia",0
"Hampton City, Virginia",20
"Harrisonburg City, Virginia",2
"Hopewell City, Virginia",6
"Lexington City, Virginia",0
"Lynchburg City, Virginia",10
"Manassas City, Virginia",0
"Manassas Park City, Virginia",4
"Martinsville City, Virginia",2
"Newport News City, Virginia",30
"Norfolk City, Virginia",80
"Norton City, Virginia",0
"Petersburg City, Virginia",15
"Poquoson City, Virginia",0
"Portsmouth City, Virginia",57
"Radford City, Virginia",2
"Richmond City, Virginia",89
"Roanoke City, Virginia",17
"Salem City, Virginia",2
"Staunton City, Virginia",4
"Suffolk City, Virginia",14
"Virginia Beach City, Virginia",58
"Waynesboro City, Virginia",4
"Williamsburg City, Virginia",0
"Winchester City, Virginia",2
"Adams County, Washington",3
"Asotin County, Washington",1
"Benton County, Washington",50
"Chelan County, Washington",19
"Clallam County, Washington",1
"Clark County, Washington",92
"Columbia County, Washington",0
"Cowlitz County, Washington",8
"Douglas County, Washington",3
"Ferry County, Washington",1
"Franklin County, Washington",17
"Garfield County, Washington",1
"Grant County, Washington",22
"Grays Harbor County, Washington",9
"Island County, Washington",8
"Jefferson County, Washington",1
"King County, Washington",677
"Kitsap County, Washington",39
"Kittitas County, Washington",4
"Klickitat County, Washington",2
"Lewis County, Washington",15
"Lincoln County, Washington",0
"Mason County, Washington",15
"Okanogan County, Washington",13
"Pacific County, Washington",3
"Pend Oreille County, Washington",3
"Pierce County, Washington",362
"San Juan County, Washington",0
"Skagit County, Washington",10
"Skamania County, Washington",0
"Snohomish County, Washington",98
"Spokane County, Washington",123
"Stevens County, Washington",1
"Thurston County, Washington",52
"Wahkiakum County, Washington",0
"Walla Walla County, Washington",11
"Whatcom County, Washington",18
"Whitman County, Washington",1
"Yakima County, Washington",237
"Barbour County, West Virginia",0
"Berkeley County, West Virginia",8
"Boone County, West Virginia",0
"Braxton County, West Virginia",4
"Brooke County, West Virginia",2
"Cabell County, West Virginia",14
"Calhoun County, West Virginia",1
"Clay County, West Virginia",10
"Doddridge County, West Virginia",1
"Fayette County, West Virginia",10
"Gilmer County, West Virginia",1
"Grant County, West Virginia",0
"Greenbrier County, West Virginia",1
"Hampshire County, West Virginia",0
"Hancock County, West Virginia",1
"Hardy County, West Virginia",0
"Harrison County, West Virginia",6
"Jackson County, West Virginia",3
"Jefferson County, West Virginia",2
"Kanawha County, West Virginia",50
"Lewis County, West Virginia",1
"Lincoln County, West Virginia",0
"Logan County, West Virginia",1
"Mcdowell County, West Virginia",0
"Marion County, West Virginia",23
"Marshall County, West Virginia",3
"Mason County, West Virginia",1
"Mercer County, West Virginia",0
"Mineral County, West Virginia",1
"Mingo County, West Virginia",0
"Monongalia County, West Virginia",7
"Monroe County, West Virginia",1
"Morgan County, West Virginia",0
"Nicholas County, West Virginia",4
"Ohio County, West Virginia",1
"Pendleton County, West Virginia",0
"Pleasants County, West Virginia",0
"Pocahontas County, West Virginia",0
"Preston County, West Virginia",0
"Putnam County, West Virginia",6
"Raleigh County, West Virginia",10
"Randolph County, West Virginia",2
"Ritchie County, West Virginia",0
"Roane County, West Virginia",0
"Summers County, West Virginia",1
"Taylor County, West Virginia",0
"Tucker County, West Virginia",0
"Tyler County, West Virginia",0
"Upshur County, West Virginia",0
"Wayne County, West Virginia",1
"Webster County, West Virginia",1
"Wetzel County, West Virginia",2
"Wirt County, West Virginia",0
"Wood County, West Virginia",37
"Wyoming County, West Virginia",1
"Adams County, Wisconsin",2
"Ashland County, Wisconsin",5
"Barron County, Wisconsin",4
"Bayfield County, Wisconsin",0
"Brown County, Wisconsin",17
"Buffalo County, Wisconsin",1
"Burnett County, Wisconsin",0
"Calumet County, Wisconsin",3
"Chippewa County, Wisconsin",4
"Clark County, Wisconsin",0
"Columbia County, Wisconsin",3
"Crawford County, Wisconsin",0
"Dane County, Wisconsin",51
"Dodge County, Wisconsin",0
"Door County, Wisconsin",0
"Douglas County, Wisconsin",3
"Dunn County, Wisconsin",2
"Eau Claire County, Wisconsin",5
"Florence County, Wisconsin",0
"Fond Du Lac County, Wisconsin",2
"Forest County, Wisconsin",0
"Grant County, Wisconsin",2
"Green County, Wisconsin",1
"Green Lake County, Wisconsin",1
"Iowa County, Wisconsin",0
"Iron County, Wisconsin",0
"Jackson County, Wisconsin",0
"Jefferson County, Wisconsin",2
"Juneau County, Wisconsin",2
"Kenosha County, Wisconsin",5
"Kewaunee County, Wisconsin",1
"La Crosse County, Wisconsin",5
"Lafayette County, Wisconsin",0
"Langlade County, Wisconsin",0
"Lincoln County, Wisconsin",2
"Manitowoc County, Wisconsin",2
"Marathon County, Wisconsin",4
"Marinette County, Wisconsin",1
"Marquette County, Wisconsin",0
"Menominee County, Wisconsin",0
"Milwaukee County, Wisconsin",485
"Monroe County, Wisconsin",0
"Oconto County, Wisconsin",0
"Oneida County, Wisconsin",0
"Outagamie County, Wisconsin",8
"Ozaukee County, Wisconsin",4
"Pepin County, Wisconsin",1
"Pierce County, Wisconsin",3
"Polk County, Wisconsin",3
"Portage County, Wisconsin",3
"Price County, Wisconsin",0
"Racine County, Wisconsin",33
"Richland County, Wisconsin",0
"Rock County, Wisconsin",6
"Rusk County, Wisconsin",0
"St. Croix County, Wisconsin",2
"Sauk County, Wisconsin",0
"Sawyer County, Wisconsin",3
"Shawano County, Wisconsin",2
"Sheboygan County, Wisconsin",7
"Taylor County, Wisconsin",0
"Trempealeau County, Wisconsin",1
"Vernon County, Wisconsin",2
"Vilas County, Wisconsin",0
"Walworth County, Wisconsin",6
"Washburn County, Wisconsin",2
"Washington County, Wisconsin",3
"Waukesha County, Wisconsin",18
"Waupaca County, Wisconsin",2
"Waushara County, Wisconsin",1
"Winnebago County, Wisconsin",11
"Wood County, Wisconsin",5
"Albany County, Wyoming",1
"Big Horn County, Wyoming",1
"Campbell County, Wyoming",1
"Carbon County, Wyoming",0
"Converse County, Wyoming",3
"Crook County, Wyoming",0
"Fremont County, Wyoming",2
"Goshen County, Wyoming",0
"Hot Springs County, Wyoming",1
"Johnson County, Wyoming",0
"Laramie County, Wyoming",0
"Lincoln County, Wyoming",0
"Natrona County, Wyoming",7
"Niobrara County, Wyoming",0
"Park County, Wyoming",0
"Platte County, Wyoming",0
"Sheridan County, Wyoming",2
"Sublette County, Wyoming",0
"Sweetwater County, Wyoming",0
"Teton County, Wyoming",2
"Uinta County, Wyoming",1
"Washakie County, Wyoming",0
"Weston County, Wyoming",0
American Samoa,0
Guam,2
Northern Mariana Islands,0
"Adjuntas Municipio, Puerto Rico",0
"Aguada Municipio, Puerto Rico",5
"Aguadilla Municipio, Puerto Rico",8
"Aguas Buenas Municipio, Puerto Rico",4
"Aibonito Municipio, Puerto Rico",2
"Añasco Municipio, Puerto Rico",1
"Arecibo Municipio, Puerto Rico",4
"Arroyo Municipio, Puerto Rico",0
"Barceloneta Municipio, Puerto Rico",1
"Barranquitas Municipio, Puerto Rico",2
"Bayamón Municipio, Puerto Rico",38
"Cabo Rojo Municipio, Puerto Rico",4
"Caguas Municipio, Puerto Rico",34
"Camuy Municipio, Puerto Rico",2
"Canóvanas Municipio, Puerto Rico",5
"Carolina Municipio, Puerto Rico",15
"Cataño Municipio, Puerto Rico",6
"Cayey Municipio, Puerto Rico",5
"Ceiba Municipio, Puerto Rico",1
"Ciales Municipio, Puerto Rico",1
"Cidra Municipio, Puerto Rico",4
"Coamo Municipio, Puerto Rico",1
"Comerío Municipio, Puerto Rico",1
"Corozal Municipio, Puerto Rico",8
"Culebra Municipio, Puerto Rico",0
"Dorado Municipio, Puerto Rico",7
"Fajardo Municipio, Puerto Rico",1
"Florida Municipio, Puerto Rico",0
"Guánica Municipio, Puerto Rico",0
"Guayama Municipio, Puerto Rico",2
"Guayanilla Municipio, Puerto Rico",1
"Guaynabo Municipio, Puerto Rico",8
"Gurabo Municipio, Puerto Rico",9
"Hatillo Municipio, Puerto Rico",4
"Hormigueros Municipio, Puerto Rico",0
"Humacao Municipio, Puerto Rico",12
"Isabela Municipio, Puerto Rico",3
"Jayuya Municipio, Puerto Rico",1
"Juana Díaz Municipio, Puerto Rico",3
"Juncos Municipio, Puerto Rico",10
"Lajas Municipio, Puerto Rico",2
"Lares Municipio, Puerto Rico",2
"Las Marías Municipio, Puerto Rico",0
"Las Piedras Municipio, Puerto Rico",5
"Loíza Municipio, Puerto Rico",1
"Luquillo Municipio, Puerto Rico",1
"Manatí Municipio, Puerto Rico",3
"Maricao Municipio, Puerto Rico",0
"Maunabo Municipio, Puerto Rico",2
"Mayagüez Municipio, Puerto Rico",7
"Moca Municipio, Puerto Rico",4
"Morovis Municipio, Puerto Rico",7
"Naguabo Municipio, Puerto Rico",0
"Naranjito Municipio, Puerto Rico",1
"Orocovis Municipio, Puerto Rico",2
"Patillas Municipio, Puerto Rico",0
"Peñuelas Municipio, Puerto Rico",0
"Ponce Municipio, Puerto Rico",1
"Quebradillas Municipio, Puerto Rico",1
"Rincón Municipio, Puerto Rico",1
"Río Grande Municipio, Puerto Rico",9
"Sabana Grande Municipio, Puerto Rico",1
"Salinas Municipio, Puerto Rico",0
"San Germán Municipio, Puerto Rico",1
"San Juan Municipio, Puerto Rico",69
"San Lorenzo Municipio, Puerto Rico",7
"San Sebastián Municipio, Puerto Rico",1
"Santa Isabel Municipio, Puerto Rico",0
"Toa Alta Municipio, Puerto Rico",4
"Toa Baja Municipio, Puerto Rico",16
"Trujillo Alto Municipio, Puerto Rico",0
"Utuado Municipio, Puerto Rico",2
"Vega Alta Municipio, Puerto Rico",1
"Vega Baja Municipio, Puerto Rico",5
"Vieques Municipio, Puerto Rico",0
"Villalba Municipio, Puerto Rico",0
"Yabucoa Municipio, Puerto Rico",9
"Yauco Municipio, Puerto Rico",2
U.S. Virgin Islands,6
